Block_Nr,Block_Name,Task_Nr,Task_Name,Trial_Nr,Trial_Id,ab_pitch,age_range,answer,best_instru,choice,clip,Condition_Id,conditions,consent,correct_incorrect_m_2,correct_incorrect_m_3,correct_incorrect_mem_1,correct_incorrect_p_1,correct_incorrect_p_2,correct_incorrect_p_3,correct_incorrect_practice_m,correct_incorrect_practice_p,correctCount,decision,earworm,errorCount,exampleCount,familiarity,fileArray,filePick,Frequenc,genre,genre_3,genre_4,hour,imagery,imagery_2,Instr,isCorrect,listen_time,music_theory,name_instru,nrErrors,num_instru,participant_choice,participant_choice_2,participant_choice2,participant_spacePress,participant_spacePress2,played_notplayed,practice_catseg_scramble,relative_pitch,response,response_seg,response_seg2,response_Time2,responseTime,retestCount,scramble_cat_1,scramble_cat_3,scramble_cat_4,scramble_catseg_4,scramble_level,scramble_m_1,scramble_m_2,scramble_m_3,scramble_open_3,scramble_p_1,scramble_p_2,scramble_p_3,set1response,soundName,strategy,time_atClipStart1,toneSequence,always_fullscreen,completed,crowdsourcing_code,crowdsourcing_subj_id,end_time,exp_subject_id,group_name,rec_session_id,session_name,session_nr,start_time,subj_counter_global,subj_counter_per_group,subject_code,time_delay_offset,time_measure_std,unlocked
11,CategorizationSeg_3,2,Practice_Categorization,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Every 16 seconds (every 8 measures),Never,,,,,intact,,,Incorrect,Correct,10331.0,40149.0,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
11,CategorizationSeg_3,1,Instructions for Categorization Seg.,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,1,22,,,,,First,2_2B_prediction_5.mp3,3,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1887.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,2,9,,,,,Second,4_8B_prediction_4.mp3,1,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,908.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,3,48,,,,,First,4_1B_prediction_3.mp3,5,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1549.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,4,8,,,,,First,4_8B_prediction_3.mp3,1,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,891.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,5,41,,,,,First,2_1B_prediction_4.mp3,5,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,688.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,6,31,,,,,Second,2_2B_prediction_4.mp3,4,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1292.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,7,17,,,,,Second,4_8B_prediction_2.mp3,2,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,961.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,8,26,,,,,First,4_2B_prediction_1.mp3,3,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,951.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,9,23,,,,,Second,2_2B_prediction_6.mp3,3,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,908.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,10,49,,,,,Second,4_1B_prediction_4.mp3,5,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1515.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,11,2,,,,,First,2_8B_prediction_5.mp3,1,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,3182.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,12,37,,,,,Second,4_2B_prediction_2.mp3,4,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,794.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,13,55,,,,,First,2_1B_prediction_8.mp3,6,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,2642.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,14,52,,,,,First,2_1B_prediction_5.mp3,6,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,956.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,15,43,,,,,First,2_1B_prediction_6.mp3,5,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1580.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,16,15,,,,,Second,2_8B_prediction_8.mp3,2,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,845.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,17,44,,,,,First,2_1B_prediction_7.mp3,5,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,961.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,18,10,,,,,First,4_8B_prediction_8.mp3,1,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1115.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,19,24,,,,,First,2_2B_prediction_7.mp3,3,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,975.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,20,16,,,,,Second,4_8B_prediction_1.mp3,2,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,847.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,21,39,,,,,First,4_2B_prediction_4.mp3,4,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1433.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,22,30,,,,,First,4_2B_prediction_5.mp3,3,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,666.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,23,14,,,,,First,2_8B_prediction_7.mp3,2,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,1529.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,24,57,,,,,Second,4_1B_prediction_2.mp3,6,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,807.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,25,1,,,,,First,2_8B_prediction_4.mp3,1,,,,,,,correct_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,961.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,26,56,,,,,Second,4_1B_prediction_1.mp3,6,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,2455.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,27,35,,,,,Second,2_2B_prediction_8.mp3,4,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,2983.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,28,38,,,,,Second,4_2B_prediction_3.mp3,4,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1141.0,,,,,,,,,,,,2B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,29,60,,,,,Second,4_1B_prediction_5.mp3,6,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,1806.0,,,,,,,,,,,,1B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,4,Prediction_2,30,13,,,,,First,2_8B_prediction_6.mp3,2,,,,,,,incorrect_left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,2245.0,,,,,,,,,,,,8B,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,3,Ready?,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,2,Practice_Prediction,1,4,,,,,First,,2,,,,,,,,,,incorrect_correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Incorrect,,,,2206.0,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,2,Practice_Prediction,2,2,,,,,First,,1,,,,,,,,,,correct_incorrect,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,964.0,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,2,Practice_Prediction,3,6,,,,,Second,,2,,,,,,,,,,incorrect_correct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct,,,,785.0,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
9,Prediction 2,1,Instructions_Prediction,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,3,imported_AP_eval,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,1,4,,,,,,,4,,,,,,,,,,,,one,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_I_O,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,2,6,,,,,,,6,,,,,,,,,,,,three,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_I_S,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,3,2,,,,,,,2,,,,,,,,,,,,two,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I_S_O,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,4,3,,,,,,,3,,,,,,,,,,,,one,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S_O_I,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,5,1,,,,,,,1,,,,,,,,,,,,three,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I_O_S,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,2,imported_AP_headphone test,6,5,,,,,,,5,,,,,,,,,,,,two,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O_S_I,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
7,AP_Screen,1,imported_AP_instruction,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,3,imported_HP Evaluation,1,1,,,,,,,1,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,1,4,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp3.2.flac,,,,,,,,,,,,,,,,,,,,,,,choice 2,,,,,,,,,,,,,,,,,,,hp3.2.flac,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,2,1,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp4.3.flac,,,,,,,,,,,,,,,,,,,,,,,choice 3,,,,,,,,,,,,,,,,,,,hp4.3.flac,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,3,3,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.3.flac,,,,,,,,,,,,,,,,,,,,,,,choice 3,,,,,,,,,,,,,,,,,,,hp6.3.flac,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,4,5,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp4.2.flac,,,,,,,,,,,,,,,,,,,,,,,choice 2,,,,,,,,,,,,,,,,,,,hp4.2.flac,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,5,6,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp6.2.flac,,,,,,,,,,,,,,,,,,,,,,,choice 2,,,,,,,,,,,,,,,,,,,hp6.2.flac,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,2,imported_HP Trials,6,2,,,,,,,1,,,,,,,,,,,,,,0.0,,,"""times=;;;;;;;;;;;;;;;;;---values=;;;;;;;;;;;;;;;;;""",hp2.2.flac,,,,,,,,,,,,,,,,,,,,,,,choice 2,,,,,,,,,,,,,,,,,,,hp2.2.flac,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
6,HP_Screen,1,imported_HP Instructions,1,1,,,,,,,1,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
4,GenInstructPredCat,1,InstructionsPredCat,1,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,2022-01-17T21:17:08.000Z,353954,group_11,392346,Prediction2/Cat.3,1,2022-01-17T20:21:04.000Z,,,,not measured,,True
